0,-1
0.012,-1
0.02,3
0.03,-2
0.04,-3
0.05,1
0.06,1
0.07,0
0.08,3
0.09,-5
0.1,-1
0.11,-4
0.131,0
0.144,0
0.166,5
0.18,-1
0.201,-1
0.217,-3
0.236,2
0.257,-1
0.271,-1
0.292,1
0.306,-1
0.327,-1
0.341,-1
0.362,-1
0.376,2
0.397,-1
0.416,-7
0.435,2
0.456,-1
0.47,0
0.491,-1
0.505,-2
0.527,-3
0.547,-3
0.565,-4
0.586,8
0.601,34
0.619,2
0.64,-1
0.656,-7
0.673,-4
0.691,28
0.708,7
0.726,1
0.742,-26
0.763,-3
0.783,43
0.804,-6
0.82,3
0.838,-3
0.854,-6
0.875,-7
0.895,-14
0.909,-5
0.93,0
0.948,1
0.964,1
0.98,11
