0,0.131653
0.012,0.163306
0.02,0.194959
0.03,0.226612
0.04,0.226612
0.05,0.2248535
0.06,0.223095
0.07,0.2213365
0.08,0.219578
0.09,0.219578
0.1,0.219578
0.11,0.219578
0.131,0.219578
0.144,0.219578
0.166,0.219578
0.18,0.219578
0.201,0.219578
0.217,0.219578
0.236,0.2213365
0.257,0.223095
0.271,0.2248535
0.292,0.226612
0.306,0.226612
0.327,0.226612
0.341,0.226612
0.362,0.226612
0.376,0.226612
0.397,0.226612
0.416,0.2248535
0.435,0.223095
0.456,0.2213365
0.47,0.219578
0.491,0.219578
0.505,0.219578
0.527,0.219578
0.547,0.219578
0.565,0.219578
0.586,0.219578
0.601,0.219578
0.619,0.219578
0.64,0.219578
0.656,0.219578
0.673,0.219578
0.691,0.219578
0.708,0.219578
0.726,0.219578
0.742,0.219578
0.763,0.219578
0.783,0.219578
0.804,0.219578
0.82,0.219578
0.838,0.219578
0.854,0.219578
0.875,0.219578
0.895,0.219578
0.909,0.219578
0.93,0.219578
0.948,0.219578
0.964,0.219578
0.98,0.219578
1,0.219578
1.017,0.2213365
1.037,0.223095
1.055,0.223095
1.071,0.223095
1.091,0.2213365
1.107,0.219578
1.129,0.219578
1.143,0.219578
1.164,0.219578
1.18,0.219578
1.194,0.219578
1.211,0.219578
1.224,0.219578
1.235,0.219578
1.249,0.219578
1.265,0.219578
1.281,0.219578
1.293,0.219578
1.306,0.219578
1.32,0.219578
1.34,0.219578
1.362,0.219578
1.376,0.219578
1.394,0.219578
1.412,0.219578
1.43,0.219578
1.442,0.219578
1.458,0.219578
1.47,0.219578
1.481,0.219578
1.498,0.219578
1.514,0.219578
1.532,0.219578
1.544,0.219578
1.563,0.219578
1.578,0.219578
1.589,0.219578
1.6,0.219578
1.616,0.219578
1.627,0.219578
1.643,0.219578
1.654,0.219578
1.674,0.219578
1.693,0.219578
1.713,0.219578
1.729,0.219578
1.748,0.219578
1.767,0.2213365
1.787,0.223095
1.806,0.2248535
1.826,0.226612
1.845,0.226612
1.865,0.2248535
1.884,0.223095
1.903,0.2213365
1.923,0.219578
1.942,0.219578
1.962,0.219578
1.978,0.219578
1.999,0.2213365
2.013,0.223095
2.034,0.223095
2.048,0.223095
2.069,0.2213365
2.083,0.219578
2.104,0.2213365
2.119,0.223095
2.141,0.2248535
2.155,0.226612
2.175,0.226612
2.195,0.226612
2.214,0.226612
2.233,0.226612
2.253,0.226612
2.272,0.2248535
2.292,0.223095
2.311,0.2213365
2.33,0.219578
2.35,0.219578
2.371,0.219578
2.385,0.2213365
2.401,0.2213365
2.423,0.2213365
2.437,0.2213365
2.457,0.219578
2.476,0.219578
2.496,0.219578
2.515,0.219578
2.532,0.219578
2.548,0.219578
2.563,0.219578
2.58,0.219578
2.598,0.219578
2.619,0.219578
2.634,0.2213365
2.655,0.223095
2.671,0.2248535
2.69,0.226612
2.71,0.226612
2.731,0.226612
2.747,0.226612
2.763,0.226612
2.775,0.226612
2.789,0.226612
2.806,0.226612
2.82,0.226612
2.839,0.2248535
2.861,0.223095
2.874,0.2213365
2.885,0.219578
2.904,0.219578
2.915,0.219578
2.931,0.2213365
2.945,0.223095
2.959,0.2248535
2.972,0.226612
2.985,0.226612
3.001,0.226612
3.015,0.226612
3.029,0.226612
3.049,0.226612
3.062,0.226612
3.075,0.226612
3.088,0.226612
3.109,0.226612
3.123,0.226612
3.144,0.226612
3.158,0.2248535
3.179,0.223095
3.193,0.2213365
3.215,0.219578
3.228,0.219578
3.245,0.2213365
3.264,0.223095
3.278,0.2248535
3.288,0.226612
3.294,0.226612
3.301,0.226612
3.307,0.226612
3.314,0.2248535
3.321,0.2248535
3.328,0.2248535
3.335,0.2248535
3.341,0.226612
3.348,0.226612
3.355,0.2248535
3.361,0.223095
3.368,0.2213365
3.375,0.219578
3.381,0.2213365
3.388,0.223095
3.395,0.2248535
3.401,0.226612
3.408,0.226612
3.414,0.226612
3.421,0.226612
3.428,0.226612
3.434,0.2248535
3.441,0.2248535
3.448,0.2248535
3.455,0.2248535
3.461,0.226612
3.468,0.226612
3.474,0.226612
3.481,0.226612
3.488,0.226612
3.494,0.226612
3.501,0.226612
3.508,0.226612
3.515,0.226612
3.521,0.226612
3.535,0.226612
3.546,0.226612
3.561,0.226612
3.58,0.226612
3.601,0.226612
3.615,0.226612
3.634,0.2248535
3.653,0.223095
3.67,0.2213365
3.683,0.2213365
3.701,0.223095
3.722,0.2248535
3.743,0.226612
3.757,0.226612
3.777,0.226612
3.793,0.226612
3.804,0.226612
3.82,0.226612
3.837,0.226612
3.857,0.226612
3.872,0.226612
3.891,0.2248535
3.91,0.223095
3.93,0.2213365
3.947,0.219578
3.959,0.219578
3.967,0.219578
3.983,0.219578
3.99,0.219578
3.996,0.219578
4.006,0.219578
4.015,0.219578
4.024,0.2213365
4.03,0.223095
4.037,0.2248535
4.046,0.226612
4.056,0.226612
4.065,0.226612
4.074,0.226612
4.084,0.226612
4.093,0.2248535
4.102,0.223095
4.112,0.2213365
4.121,0.2213365
4.13,0.223095
4.14,0.2248535
4.149,0.226612
4.158,0.226612
4.167,0.226612
4.174,0.226612
4.184,0.226612
4.193,0.226612
4.202,0.226612
4.218,0.226612
4.232,0.226612
4.254,0.226612
4.269,0.226612
4.291,0.2248535
4.305,0.223095
4.317,0.2213365
4.337,0.219578
4.357,0.2213365
4.379,0.223095
4.39,0.2248535
4.404,0.2248535
4.424,0.2248535
4.444,0.2248535
4.466,0.2248535
4.481,0.226612
4.501,0.226612
4.517,0.2248535
4.527,0.223095
4.541,0.2213365
4.555,0.219578
4.568,0.219578
4.587,0.219578
4.601,0.219578
4.612,0.219578
4.626,0.219578
4.642,0.219578
4.658,0.219578
4.67,0.219578
4.683,0.219578
4.695,0.219578
4.716,0.219578
4.73,0.219578
4.749,0.219578
4.769,0.2213365
4.788,0.223095
4.808,0.2248535
4.829,0.226612
4.844,0.226612
4.863,0.226612
